ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
749,2022-07-18,1,0.0,0.0
749,2022-07-18,2,0.0,0.0
749,2022-07-18,3,0.0,0.0
749,2022-07-18,4,0.0,0.0
749,2022-07-18,5,0.0,0.0
749,2022-07-18,6,3.0,0.09919749228739498
749,2022-07-18,7,122.0,4.034031353020729
749,2022-07-18,8,162.0,5.356664583519328
749,2022-07-18,9,219.0,7.241416936979833
749,2022-07-18,10,305.0,10.085078382551822
749,2022-07-18,11,261.0,8.630181829003362
749,2022-07-18,12,155.0,5.1252037681820735
749,2022-07-18,13,197.0,6.513968660205603
749,2022-07-18,14,783.0,25.890545487010087
749,2022-07-18,15,706.0,23.344476518300283
749,2022-07-18,16,567.0,18.74832604231765
749,2022-07-18,17,491.0,16.23532290437031
749,2022-07-18,18,145.0,4.794545460557424
749,2022-07-18,19,214.0,7.076087783167508
749,2022-07-18,20,23.0,0.7605141075366948
749,2022-07-18,21,0.0,0.0
749,2022-07-18,22,0.0,0.0
749,2022-07-18,23,0.0,0.0
749,2022-07-19,0,0.0,0.0
