ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
566,2022-07-18,1,0.0,0.0
566,2022-07-18,2,0.0,0.0
566,2022-07-18,3,0.0,0.0
566,2022-07-18,4,1.0,0.036734993755051064
566,2022-07-18,5,0.0,0.0
566,2022-07-18,6,13.0,0.4775549188156638
566,2022-07-18,7,86.0,3.159209462934392
566,2022-07-18,8,131.0,4.812284181911689
566,2022-07-18,9,157.0,5.767394019543017
566,2022-07-18,10,260.0,9.551098376313277
566,2022-07-18,11,302.0,11.09396811402542
566,2022-07-18,12,277.0,10.175593270149145
566,2022-07-18,13,376.0,13.812357651899202
566,2022-07-18,14,424.0,15.575637352141653
566,2022-07-18,15,546.0,20.05730659025788
566,2022-07-18,16,409.0,15.024612445815885
566,2022-07-18,17,756.0,27.771655278818603
566,2022-07-18,18,254.0,9.330688413782969
566,2022-07-18,19,170.0,6.244948938358681
566,2022-07-18,20,30.0,1.102049812651532
566,2022-07-18,21,1.0,0.036734993755051064
566,2022-07-18,22,0.0,0.0
566,2022-07-18,23,0.0,0.0
566,2022-07-19,0,0.0,0.0
