ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
557,2022-07-18,1,0.0,0.0
557,2022-07-18,2,0.0,0.0
557,2022-07-18,3,0.0,0.0
557,2022-07-18,4,0.0,0.0
557,2022-07-18,5,0.0,0.0
557,2022-07-18,6,3.241,0.13246196980471978
557,2022-07-18,7,45.504,1.8597807695137203
557,2022-07-18,8,113.784,4.650432820814636
557,2022-07-18,9,55.997,2.28863712531777
557,2022-07-18,10,107.951,4.412033971733818
557,2022-07-18,11,101.541,4.1500527232153805
557,2022-07-18,12,305.217,12.474435371146916
557,2022-07-18,13,387.844,15.851459493039718
557,2022-07-18,14,398.802,16.299320728806496
557,2022-07-18,15,723.393,29.565585227690725
557,2022-07-18,16,586.155,23.956570783981952
557,2022-07-18,17,543.52,22.21404808030277
557,2022-07-18,18,343.932,14.056744893204836
557,2022-07-18,19,83.118,3.397091640305059
557,2022-07-18,20,0.0,0.0
557,2022-07-18,21,0.0,0.0
557,2022-07-18,22,0.0,0.0
557,2022-07-18,23,0.0,0.0
557,2022-07-19,0,0.0,0.0
