ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
416,2022-07-01,1,0.0,0.0
416,2022-07-01,2,0.0,0.0
416,2022-07-01,3,0.0,0.0
416,2022-07-01,4,0.0,0.0
416,2022-07-01,5,0.0,0.0
416,2022-07-01,6,0.0,0.0
416,2022-07-01,7,1.0,0.17667844522968199
416,2022-07-01,8,15.75,2.782685512367491
416,2022-07-01,9,59.25,10.468197879858657
416,2022-07-01,10,122.5,21.643109540636043
416,2022-07-01,11,169.0,29.858657243816257
416,2022-07-01,12,213.25,37.67667844522968
416,2022-07-01,13,238.5,42.13780918727915
416,2022-07-01,14,226.75,40.06183745583039
416,2022-07-01,15,242.0,42.75618374558304
416,2022-07-01,16,237.75,42.00530035335689
416,2022-07-01,17,211.75,37.41166077738516
416,2022-07-01,18,165.5,29.24028268551237
416,2022-07-01,19,108.0,19.081272084805654
416,2022-07-01,20,35.0,6.18374558303887
416,2022-07-01,21,8.5,1.5017667844522968
416,2022-07-01,22,0.0,0.0
416,2022-07-01,23,0.25,0.044169611307420496
416,2022-07-02,0,0.0,0.0
416,2022-07-02,1,0.0,0.0
416,2022-07-02,2,0.25,0.044169611307420496
416,2022-07-02,3,0.0,0.0
416,2022-07-02,4,0.25,0.044169611307420496
416,2022-07-02,5,0.0,0.0
416,2022-07-02,6,0.0,0.0
416,2022-07-02,7,0.0,0.0
416,2022-07-02,8,9.0,1.5901060070671376
416,2022-07-02,9,31.0,5.477031802120141
416,2022-07-02,10,87.25,15.415194346289754
416,2022-07-02,11,105.0,18.551236749116608
416,2022-07-02,12,182.75,32.28798586572438
416,2022-07-02,13,201.5,35.600706713780916
416,2022-07-02,14,202.25,35.73321554770318
416,2022-07-02,15,182.25,32.19964664310954
416,2022-07-02,16,178.0,31.448763250883395
416,2022-07-02,17,193.5,34.187279151943464
416,2022-07-02,18,169.0,29.858657243816257
416,2022-07-02,19,126.5,22.34982332155477
416,2022-07-02,20,60.75,10.73321554770318
416,2022-07-02,21,9.75,1.7226148409893993
416,2022-07-02,22,0.0,0.0
416,2022-07-02,23,0.0,0.0
416,2022-07-03,0,0.0,0.0
416,2022-07-03,1,0.0,0.0
416,2022-07-03,2,0.0,0.0
416,2022-07-03,3,0.0,0.0
416,2022-07-03,4,0.0,0.0
416,2022-07-03,5,0.0,0.0
416,2022-07-03,6,0.0,0.0
416,2022-07-03,7,0.0,0.0
416,2022-07-03,8,0.0,0.0
416,2022-07-03,9,0.0,0.0
416,2022-07-03,10,0.0,0.0
416,2022-07-03,11,0.0,0.0
416,2022-07-03,12,0.0,0.0
416,2022-07-03,13,0.0,0.0
416,2022-07-03,14,0.0,0.0
416,2022-07-03,15,0.0,0.0
416,2022-07-03,16,0.0,0.0
416,2022-07-03,17,0.0,0.0
416,2022-07-03,18,0.0,0.0
416,2022-07-03,19,0.0,0.0
416,2022-07-03,20,0.0,0.0
416,2022-07-03,21,0.0,0.0
416,2022-07-03,22,0.0,0.0
416,2022-07-03,23,0.0,0.0
416,2022-07-04,0,0.0,0.0
416,2022-07-04,1,0.0,0.0
416,2022-07-04,2,0.0,0.0
416,2022-07-04,3,0.25,0.044169611307420496
416,2022-07-04,4,0.0,0.0
416,2022-07-04,5,0.25,0.044169611307420496
416,2022-07-04,6,0.0,0.0
416,2022-07-04,7,1.0,0.17667844522968199
416,2022-07-04,8,13.5,2.385159010600707
416,2022-07-04,9,63.75,11.263250883392226
416,2022-07-04,10,131.0,23.14487632508834
416,2022-07-04,11,186.5,32.95053003533569
416,2022-07-04,12,224.75,39.708480565371026
416,2022-07-04,13,259.5,45.84805653710247
416,2022-07-04,14,261.75,46.245583038869256
416,2022-07-04,15,253.5,44.78798586572438
416,2022-07-04,16,247.25,43.68374558303887
416,2022-07-04,17,218.5,38.60424028268552
