ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1164,2022-07-18,1,0.0,0.0
1164,2022-07-18,2,0.0,0.0
1164,2022-07-18,3,0.0,0.0
1164,2022-07-18,4,0.0,0.0
1164,2022-07-18,5,0.0,0.0
1164,2022-07-18,6,0.0,0.0
1164,2022-07-18,7,0.0,0.0
1164,2022-07-18,8,38.0,1.4049097900029577
1164,2022-07-18,9,177.0,6.543921916592724
1164,2022-07-18,10,312.0,11.535048802129547
1164,2022-07-18,11,269.0,9.945282460810411
1164,2022-07-18,12,606.0,22.40461401952085
1164,2022-07-18,13,417.0,15.417036379769296
1164,2022-07-18,14,1035.0,38.265306122448976
1164,2022-07-18,15,1329.0,49.13487133984028
1164,2022-07-18,16,1993.0,73.6838213546288
1164,2022-07-18,17,2101.0,77.67672286305826
1164,2022-07-18,18,1413.0,52.240461401952075
1164,2022-07-18,19,1029.0,38.04347826086956
1164,2022-07-18,20,397.0,14.677610174504583
1164,2022-07-18,21,56.0,2.070393374741201
1164,2022-07-18,22,1.0,0.03697131026323573
1164,2022-07-18,23,0.0,0.0
1164,2022-07-19,0,0.0,0.0
