ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1184,2022-07-18,1,0.0,0.0
1184,2022-07-18,2,0.0,0.0
1184,2022-07-18,3,0.0,0.0
1184,2022-07-18,4,0.0,0.0
1184,2022-07-18,5,0.0,0.0
1184,2022-07-18,6,2.0,0.07390409465636444
1184,2022-07-18,7,239.0,8.83153931143555
1184,2022-07-18,8,348.5,12.877788493871503
1184,2022-07-18,9,505.5,18.67925992439611
1184,2022-07-18,10,635.0,23.46455005339571
1184,2022-07-18,11,565.0,20.87790674042295
1184,2022-07-18,12,458.5,16.942513699971546
1184,2022-07-18,13,387.5,14.318918339670608
1184,2022-07-18,14,326.0,12.046367428987404
1184,2022-07-18,15,265.0,9.792292541968289
1184,2022-07-18,16,142.0,5.247190720601875
1184,2022-07-18,17,130.0,4.803766152663688
1184,2022-07-18,18,127.0,4.6929100106791415
1184,2022-07-18,19,117.5,4.341865561061411
1184,2022-07-18,20,20.5,0.7575169702277355
1184,2022-07-18,21,0.0,0.0
1184,2022-07-18,22,0.0,0.0
1184,2022-07-18,23,0.0,0.0
1184,2022-07-19,0,0.0,0.0
