ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2812,2022-07-18,1,0.0,0.0
2812,2022-07-18,2,0.0,0.0
2812,2022-07-18,3,0.0,0.0
2812,2022-07-18,4,0.0,0.0
2812,2022-07-18,5,0.0,0.0
2812,2022-07-18,6,0.0,0.0
2812,2022-07-18,7,80.0,1.60333493666827
2812,2022-07-18,8,244.0,4.890171556838223
2812,2022-07-18,9,269.0,5.3912137245470575
2812,2022-07-18,10,201.0,4.028379028379028
2812,2022-07-18,11,267.0,5.351130351130351
2812,2022-07-18,12,446.0,8.938592271925605
2812,2022-07-18,13,807.0,16.173641173641172
2812,2022-07-18,14,333.0,6.673881673881674
2812,2022-07-18,15,399.0,7.9966329966329965
2812,2022-07-18,16,417.0,8.357383357383357
2812,2022-07-18,17,758.0,15.191598524931857
2812,2022-07-18,18,546.0,10.942760942760941
2812,2022-07-18,19,359.0,7.1949655282988605
2812,2022-07-18,20,116.0,2.324835658168991
2812,2022-07-18,21,41.0,0.8217091550424884
2812,2022-07-18,22,0.0,0.0
2812,2022-07-18,23,0.0,0.0
2812,2022-07-19,0,0.0,0.0
