ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1406,2022-07-18,1,0.0,0.0
1406,2022-07-18,2,0.0,0.0
1406,2022-07-18,3,0.0,0.0
1406,2022-07-18,4,0.0,0.0
1406,2022-07-18,5,0.0,0.0
1406,2022-07-18,6,0.0,0.0
1406,2022-07-18,7,0.0,0.0
1406,2022-07-18,8,226.6,3.8854595336076816
1406,2022-07-18,9,303.6,5.205761316872429
1406,2022-07-18,10,360.8,6.186556927297668
1406,2022-07-18,11,643.6,11.035665294924554
1406,2022-07-18,12,606.3,10.396090534979423
1406,2022-07-18,13,54.4,0.9327846364883402
1406,2022-07-18,14,0.0,0.0
1406,2022-07-18,15,0.0,0.0
1406,2022-07-18,16,0.0,0.0
1406,2022-07-18,17,0.0,0.0
1406,2022-07-18,18,0.0,0.0
1406,2022-07-18,19,0.0,0.0
1406,2022-07-18,20,0.0,0.0
1406,2022-07-18,21,0.0,0.0
1406,2022-07-18,22,0.0,0.0
1406,2022-07-18,23,0.0,0.0
1406,2022-07-19,0,0.0,0.0
