ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2836,2022-07-18,1,0.0,0.0
2836,2022-07-18,2,0.0,0.0
2836,2022-07-18,3,0.0,0.0
2836,2022-07-18,4,0.0,0.0
2836,2022-07-18,5,0.0,0.0
2836,2022-07-18,6,0.286,0.006380909034117783
2836,2022-07-18,7,6.17,0.13765807251925427
2836,2022-07-18,8,15.667,0.3495444120193123
2836,2022-07-18,9,22.645,0.5052296681034868
2836,2022-07-18,10,35.014,0.7811928283937066
2836,2022-07-18,11,26.985,0.6020588471526866
2836,2022-07-18,12,76.076,1.6973218030753305
2836,2022-07-18,13,231.816,5.172016813472196
2836,2022-07-18,14,742.625,16.56861038972629
2836,2022-07-18,15,886.458,19.777649862118817
2836,2022-07-18,16,1034.382,23.077963106744132
2836,2022-07-18,17,842.616,18.79949666675591
2836,2022-07-18,18,542.586,12.105566116034378
2836,2022-07-18,19,155.544,3.470322079730128
2836,2022-07-18,20,148.651,3.31653324765959
2836,2022-07-18,21,15.223,0.3396383854069057
2836,2022-07-18,22,0.0,0.0
2836,2022-07-18,23,0.0,0.0
2836,2022-07-19,0,0.0,0.0
