ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2392,2022-07-18,1,-28.479,-0.6331199146325197
2392,2022-07-18,2,-28.46,-0.632697523453826
2392,2022-07-18,3,-28.751,-0.6391667778222401
2392,2022-07-18,4,-28.75,-0.6391445467075719
2392,2022-07-18,5,-29.009,-0.6449024054066071
2392,2022-07-18,6,-28.813,-0.6405451069316616
2392,2022-07-18,7,23.758,0.5281668222844694
2392,2022-07-18,8,189.056,4.202925614690321
2392,2022-07-18,9,205.818,4.575563558756836
2392,2022-07-18,10,432.002,9.603885998843982
2392,2022-07-18,11,212.818,4.731181361433463
2392,2022-07-18,12,-5.838,-0.12978524743230627
2392,2022-07-18,13,-7.638,-0.16980125383486727
2392,2022-07-18,14,-12.623,-0.28062336045529324
2392,2022-07-18,15,-22.558,-0.501489484682762
2392,2022-07-18,16,-14.38,-0.3196834289271264
2392,2022-07-18,17,-10.809,-0.24029611844737894
2392,2022-07-18,18,-11.215,-0.24932195100262328
2392,2022-07-18,19,-12.293,-0.2732870926148237
2392,2022-07-18,20,-13.227,-0.29405095371481926
2392,2022-07-18,21,-15.21,-0.3381352541016407
2392,2022-07-18,22,-17.936,-0.39873727268685255
2392,2022-07-18,23,-21.757,-0.4836823618336224
2392,2022-07-19,0,-14.776,-0.32848695033568986
