ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1034,2022-07-18,1,0.0,0.0
1034,2022-07-18,2,0.0,0.0
1034,2022-07-18,3,0.0,0.0
1034,2022-07-18,4,1.0,0.0700280112044818
1034,2022-07-18,5,0.0,0.0
1034,2022-07-18,6,18.0,1.2605042016806722
1034,2022-07-18,7,82.5,5.777310924369748
1034,2022-07-18,8,195.0,13.655462184873949
1034,2022-07-18,9,170.0,11.904761904761903
1034,2022-07-18,10,280.5,19.642857142857142
1034,2022-07-18,11,243.5,17.051820728291318
1034,2022-07-18,12,234.5,16.42156862745098
1034,2022-07-18,13,180.5,12.640056022408963
1034,2022-07-18,14,98.5,6.897759103641457
1034,2022-07-18,15,68.5,4.7969187675070035
1034,2022-07-18,16,91.5,6.4075630252100835
1034,2022-07-18,17,117.0,8.193277310924369
1034,2022-07-18,18,117.0,8.193277310924369
1034,2022-07-18,19,15.0,1.050420168067227
1034,2022-07-18,20,5.0,0.350140056022409
1034,2022-07-18,21,0.0,0.0
1034,2022-07-18,22,0.0,0.0
1034,2022-07-18,23,0.0,0.0
1034,2022-07-19,0,0.0,0.0
