ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1033,2022-07-18,1,0.0,0.0
1033,2022-07-18,2,0.0,0.0
1033,2022-07-18,3,0.0,0.0
1033,2022-07-18,4,0.0,0.0
1033,2022-07-18,5,0.0,0.0
1033,2022-07-18,6,28.0,1.3572467280659235
1033,2022-07-18,7,121.767,5.902423654871546
1033,2022-07-18,8,289.233,14.020019389238971
1033,2022-07-18,9,252.011,12.21575375666505
1033,2022-07-18,10,415.851,20.15758603974794
1033,2022-07-18,11,361.777,17.536451769268055
1033,2022-07-18,12,343.395,16.645419292292775
1033,2022-07-18,13,266.51,12.918565196316045
1033,2022-07-18,14,144.521,7.005380513814832
1033,2022-07-18,15,99.027,4.800145419292293
1033,2022-07-18,16,136.277,6.605768298594279
1033,2022-07-18,17,176.244,8.543092583616094
1033,2022-07-18,18,174.614,8.464081434803685
1033,2022-07-18,19,22.273,1.0796412990790112
1033,2022-07-18,20,7.5,0.3635482307319438
1033,2022-07-18,21,0.5,0.024236548715462918
1033,2022-07-18,22,0.0,0.0
1033,2022-07-18,23,0.0,0.0
1033,2022-07-19,0,0.0,0.0
