ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1182,2022-07-18,1,4.0,0.1431383073895151
1182,2022-07-18,2,6.0,0.2147074610842727
1182,2022-07-18,3,4.0,0.1431383073895151
1182,2022-07-18,4,5.0,0.1789228842368939
1182,2022-07-18,5,5.0,0.1789228842368939
1182,2022-07-18,6,4.0,0.1431383073895151
1182,2022-07-18,7,12.0,0.4294149221685454
1182,2022-07-18,8,160.0,5.725532295580605
1182,2022-07-18,9,271.0,9.69762032563965
1182,2022-07-18,10,535.0,19.144748613347648
1182,2022-07-18,11,492.0,17.60601180891036
1182,2022-07-18,12,524.0,18.75111826802648
1182,2022-07-18,13,446.0,15.959921273930936
1182,2022-07-18,14,434.0,15.53050635176239
1182,2022-07-18,15,368.0,13.168724279835391
1182,2022-07-18,16,205.0,7.33583825371265
1182,2022-07-18,17,121.0,4.329933798532832
1182,2022-07-18,18,93.0,3.3279656468062266
1182,2022-07-18,19,151.0,5.403471103954196
1182,2022-07-18,20,131.0,4.68777956700662
1182,2022-07-18,21,31.0,1.1093218822687423
1182,2022-07-18,22,6.0,0.2147074610842727
1182,2022-07-18,23,7.0,0.2504920379316515
1182,2022-07-19,0,6.0,0.2147074610842727
