ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
277,2022-07-01,1,0.0,0.0
277,2022-07-01,2,0.0,0.0
277,2022-07-01,3,0.0,0.0
277,2022-07-01,4,0.0,0.0
277,2022-07-01,5,0.0,0.0
277,2022-07-01,6,0.0,0.0
277,2022-07-01,7,40.0,8.245722531436817
277,2022-07-01,8,90.0,18.552875695732837
277,2022-07-01,9,150.0,30.921459492888065
277,2022-07-01,10,180.0,37.105751391465674
277,2022-07-01,11,230.0,47.4129045557617
277,2022-07-01,12,250.0,51.535765821480105
277,2022-07-01,13,240.0,49.4743351886209
277,2022-07-01,14,220.0,45.35147392290249
277,2022-07-01,15,220.0,45.35147392290249
277,2022-07-01,16,180.0,37.105751391465674
277,2022-07-01,17,100.0,20.61430632859204
277,2022-07-01,18,90.0,18.552875695732837
277,2022-07-01,19,30.0,6.184291898577612
277,2022-07-01,20,10.0,2.0614306328592042
277,2022-07-01,21,0.0,0.0
277,2022-07-01,22,0.0,0.0
277,2022-07-01,23,0.0,0.0
277,2022-07-02,0,0.0,0.0
277,2022-07-02,1,0.0,0.0
277,2022-07-02,2,0.0,0.0
277,2022-07-02,3,0.0,0.0
277,2022-07-02,4,0.0,0.0
277,2022-07-02,5,0.0,0.0
277,2022-07-02,6,0.0,0.0
277,2022-07-02,7,20.0,4.1228612657184085
277,2022-07-02,8,20.0,4.1228612657184085
277,2022-07-02,9,80.0,16.491445062873634
277,2022-07-02,10,120.0,24.73716759431045
277,2022-07-02,11,160.0,32.98289012574727
277,2022-07-02,12,200.0,41.22861265718408
277,2022-07-02,13,80.0,16.491445062873634
277,2022-07-02,14,100.0,20.61430632859204
277,2022-07-02,15,120.0,24.73716759431045
277,2022-07-02,16,100.0,20.61430632859204
277,2022-07-02,17,90.0,18.552875695732837
277,2022-07-02,18,70.0,14.43001443001443
277,2022-07-02,19,40.0,8.245722531436817
277,2022-07-02,20,0.0,0.0
277,2022-07-02,21,0.0,0.0
277,2022-07-02,22,0.0,0.0
277,2022-07-02,23,0.0,0.0
277,2022-07-03,0,0.0,0.0
277,2022-07-03,1,0.0,0.0
277,2022-07-03,2,0.0,0.0
277,2022-07-03,3,0.0,0.0
277,2022-07-03,4,0.0,0.0
277,2022-07-03,5,0.0,0.0
277,2022-07-03,6,10.0,2.0614306328592042
277,2022-07-03,7,0.0,0.0
277,2022-07-03,8,30.0,6.184291898577612
277,2022-07-03,9,30.0,6.184291898577612
277,2022-07-03,10,60.0,12.368583797155225
277,2022-07-03,11,160.0,32.98289012574727
277,2022-07-03,12,240.0,49.4743351886209
277,2022-07-03,13,260.0,53.59719645433931
277,2022-07-03,14,190.0,39.16718202432488
277,2022-07-03,15,230.0,47.4129045557617
277,2022-07-03,16,200.0,41.22861265718408
277,2022-07-03,17,150.0,30.921459492888065
277,2022-07-03,18,70.0,14.43001443001443
277,2022-07-03,19,40.0,8.245722531436817
277,2022-07-03,20,0.0,0.0
277,2022-07-03,21,0.0,0.0
277,2022-07-03,22,0.0,0.0
277,2022-07-03,23,0.0,0.0
277,2022-07-04,0,0.0,0.0
277,2022-07-04,1,0.0,0.0
277,2022-07-04,2,0.0,0.0
277,2022-07-04,3,0.0,0.0
277,2022-07-04,4,0.0,0.0
277,2022-07-04,5,0.0,0.0
277,2022-07-04,6,0.0,0.0
277,2022-07-04,7,40.0,8.245722531436817
277,2022-07-04,8,110.0,22.675736961451246
277,2022-07-04,9,160.0,32.98289012574727
277,2022-07-04,10,210.0,43.290043290043286
277,2022-07-04,11,230.0,47.4129045557617
277,2022-07-04,12,260.0,53.59719645433931
277,2022-07-04,13,250.0,51.535765821480105
277,2022-07-04,14,250.0,51.535765821480105
277,2022-07-04,15,230.0,47.4129045557617
277,2022-07-04,16,180.0,37.105751391465674
277,2022-07-04,17,160.0,32.98289012574727
277,2022-07-04,18,80.0,16.491445062873634
277,2022-07-04,19,30.0,6.184291898577612
277,2022-07-04,20,10.0,2.0614306328592042
277,2022-07-04,21,0.0,0.0
277,2022-07-04,22,0.0,0.0
277,2022-07-04,23,0.0,0.0
277,2022-07-05,0,0.0,0.0
277,2022-07-05,1,0.0,0.0
277,2022-07-05,2,0.0,0.0
277,2022-07-05,3,0.0,0.0
277,2022-07-05,4,0.0,0.0
277,2022-07-05,5,0.0,0.0
277,2022-07-05,6,0.0,0.0
277,2022-07-05,7,10.0,2.0614306328592042
277,2022-07-05,8,60.0,12.368583797155225
277,2022-07-05,9,110.0,22.675736961451246
277,2022-07-05,10,200.0,41.22861265718408
277,2022-07-05,11,220.0,45.35147392290249
277,2022-07-05,12,250.0,51.535765821480105
277,2022-07-05,13,260.0,53.59719645433931
277,2022-07-05,14,180.0,37.105751391465674
277,2022-07-05,15,60.0,12.368583797155225
277,2022-07-05,16,50.0,10.30715316429602
277,2022-07-05,17,10.0,2.0614306328592042
277,2022-07-05,18,10.0,2.0614306328592042
277,2022-07-05,19,10.0,2.0614306328592042
277,2022-07-05,20,10.0,2.0614306328592042
277,2022-07-05,21,0.0,0.0
277,2022-07-05,22,0.0,0.0
277,2022-07-05,23,0.0,0.0
277,2022-07-06,0,0.0,0.0
277,2022-07-06,1,0.0,0.0
277,2022-07-06,2,0.0,0.0
277,2022-07-06,3,0.0,0.0
277,2022-07-06,4,0.0,0.0
277,2022-07-06,5,0.0,0.0
277,2022-07-06,6,10.0,2.0614306328592042
277,2022-07-06,7,20.0,4.1228612657184085
277,2022-07-06,8,60.0,12.368583797155225
277,2022-07-06,9,120.0,24.73716759431045
277,2022-07-06,10,170.0,35.044320758606474
277,2022-07-06,11,190.0,39.16718202432488
277,2022-07-06,12,180.0,37.105751391465674
277,2022-07-06,13,200.0,41.22861265718408
277,2022-07-06,14,120.0,24.73716759431045
277,2022-07-06,15,160.0,32.98289012574727
277,2022-07-06,16,160.0,32.98289012574727
277,2022-07-06,17,100.0,20.61430632859204
277,2022-07-06,18,100.0,20.61430632859204
277,2022-07-06,19,40.0,8.245722531436817
277,2022-07-06,20,0.0,0.0
277,2022-07-06,21,0.0,0.0
277,2022-07-06,22,0.0,0.0
277,2022-07-06,23,0.0,0.0
277,2022-07-07,0,0.0,0.0
277,2022-07-07,1,0.0,0.0
277,2022-07-07,2,0.0,0.0
277,2022-07-07,3,0.0,0.0
277,2022-07-07,4,0.0,0.0
277,2022-07-07,5,0.0,0.0
277,2022-07-07,6,10.0,2.0614306328592042
277,2022-07-07,7,20.0,4.1228612657184085
277,2022-07-07,8,20.0,4.1228612657184085
277,2022-07-07,9,50.0,10.30715316429602
277,2022-07-07,10,80.0,16.491445062873634
277,2022-07-07,11,80.0,16.491445062873634
277,2022-07-07,12,200.0,41.22861265718408
277,2022-07-07,13,280.0,57.72005772005772
277,2022-07-07,14,340.0,70.08864151721295
277,2022-07-07,15,280.0,57.72005772005772
277,2022-07-07,16,230.0,47.4129045557617
277,2022-07-07,17,150.0,30.921459492888065
277,2022-07-07,18,90.0,18.552875695732837
277,2022-07-07,19,30.0,6.184291898577612
277,2022-07-07,20,10.0,2.0614306328592042
277,2022-07-07,21,0.0,0.0
277,2022-07-07,22,0.0,0.0
277,2022-07-07,23,0.0,0.0
277,2022-07-08,0,0.0,0.0
277,2022-07-08,1,0.0,0.0
277,2022-07-08,2,0.0,0.0
277,2022-07-08,3,0.0,0.0
277,2022-07-08,4,0.0,0.0
277,2022-07-08,5,0.0,0.0
277,2022-07-08,6,0.0,0.0
277,2022-07-08,7,40.0,8.245722531436817
277,2022-07-08,8,70.0,14.43001443001443
277,2022-07-08,9,110.0,22.675736961451246
277,2022-07-08,10,170.0,35.044320758606474
