ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1130,2022-07-18,1,0.0,0.0
1130,2022-07-18,2,1.0,0.018643429496142675
1130,2022-07-18,3,1.0,0.018643429496142675
1130,2022-07-18,4,0.0,0.0
1130,2022-07-18,5,1.0,0.018643429496142675
1130,2022-07-18,6,23.0,0.4287988784112815
1130,2022-07-18,7,218.0,4.064267630159104
1130,2022-07-18,8,329.0,6.13368830423094
1130,2022-07-18,9,382.0,7.1217900675265025
1130,2022-07-18,10,588.0,10.962336543731894
1130,2022-07-18,11,848.0,15.809628212728988
1130,2022-07-18,12,557.0,10.384390229351471
1130,2022-07-18,13,996.0,18.568855778158106
1130,2022-07-18,14,968.0,18.046839752266113
1130,2022-07-18,15,922.0,17.189241995443545
1130,2022-07-18,16,613.0,11.42842228113546
1130,2022-07-18,17,981.0,18.289204335715965
1130,2022-07-18,18,424.0,7.904814106364494
1130,2022-07-18,19,329.0,6.13368830423094
1130,2022-07-18,20,107.0,1.9948469560872664
1130,2022-07-18,21,1.0,0.018643429496142675
1130,2022-07-18,22,2.0,0.03728685899228535
1130,2022-07-18,23,1.0,0.018643429496142675
1130,2022-07-19,0,0.0,0.0
